Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
01/06/1958,Spinetto,local,empate,0,0,Racing Club,6° fecha de la Copa Suecia 1958,El Palacio,Alfonso Rodríguez,"Edgardo Madinabeytia; Federico Pizarro y Juan M Filgueiras; Carlos Arredondo, Enrique Brunetti y Oscar Villano; Manuel Iñigo, Oscar Rossi, Alberto Flamini, Julio Marcarián y Alberto Violi.","Osvaldo Negri; Norberto Anido y Juan C Murúa; Néstor De Vicente, Arnaldo Balay y Vladislao Cap; Evaristo Sande, Rubén Sosa, Juan J Pizzuti, Urbano Reynoso y Raúl Belén.",foto,1° Tiempo: Huracán 0x0 Racing,45,90,0,0
05/06/1958,Spinetto,visitante,empate,1,1,Vélez Sarsfield,7° fecha de la Copa Suecia 1958,Vélez Sarsfield,Robert Turner,"Edgardo Madinabeytia; Federico Pizarro y Juan M Filgueiras; Carlos Arredondo, Enrique Brunetti y Jorge Benegas; Osvaldo Crosta, Norberto Méndez, Oscar Rossi, Héctor Aramendi y Julio Marcarián.","Floreal Rodríguez; Ángel Allegri y Héctor Otero; Carmelo Simeone, Ricardo Cielinski y Rafael García Fierro; Ernesto Sansone, Aníbal Mosca, Juan C Sánchez, Norberto Conde y Luis Manzi.",foto,82 GOL Norberto Conde (VEL) de media vuelta tras centro -asistencia de Manzi-</br>90 GOL Jorge Benegas (HUR) con disparo tras peloteo,45,90,0,0
08/06/1958,Spinetto,local,victoria,3,1,Central Córdoba (Rosario),8° fecha de la Copa Suecia 1958,El Palacio,José Praddaude,"Edgardo Madinabeytia; Federico Pizarro y Juan M Filgueiras; Carlos Arredondo, Enrique Brunetti y Jorge Benegas; Manuel Iñigo, Oscar Rossi, Juan A Chena, Héctor Aramendi y Alberto Violi.","Alfonso Palminteri; Guillermo Mandigorra y Rodolfo Rivoiro; Rodolfo Valenti, Raúl Fruttero y Osvaldo Leonetti; Ricardo Raccaro, Alberto Costantino, Alberto Federico, Luis Vizzo y Antonio Delogu.",foto,23 GOL Héctor Aramendi (HUR)</br>29 GOL Héctor Aramendi (HUR) con tiro cruzado -asistencia de Iñigo (HUR)-</br>38 GOL Héctor Aramendi (HUR) de cabezazo en corner -asistencia de Violi (HUR)-</br>57 GOL Ricardo Raccaro (CCR)</br>71 Praddaude es impactado por piedrazo - Continúa dirigiendo un juez de línea,45,90,0,0
14/06/1958,Spinetto,visitante,derrota,2,4,Estudiantes (La Plata),9° fecha de la Copa Suecia 1958,Uno (La Plata),Miguel Padrón,"Edgardo Madinabeytia; Federico Pizarro y Miguel Vidal; Carlos Arredondo, Enrique Brunetti y Jorge Benegas; Manuel Iñigo, Oscar Rossi, Juan A Chena, Héctor Ricardo Aramendi y Alberto Violi.","José Castro; José Silvero y Ricardo Fernández; Miguel Mieres, Héctor Zapa y Roberto Moreno; Perfecto Rodríguez, Rubén Koroch, Felipe Bracamonte, Héctor Antonio y Félix Loustau.",foto,4 GOL Rubén Koroch (ELP)</br>41 GOL Alberto Violi (HUR) tras un centro -asistencia de Iñigo (HUR)-</br>45 LES Héctor Aramendi (HUR)</br>53 GOL Rubén Koroch (ELP)62 GOL Héctor Antonio (ELP)</br>75 GOL Rubén Koroch (ELP) de cabezazo</br>84 GOL Oscar Rossi (HUR) -asistencia de Violi (HUR)-,45,90,0,0
19/06/1958,Spinetto,visitante,derrota,2,3,Liverpool (Uruguay),1° fecha del Pentagonal Artigas 1958 (amistoso),Belvedere (Montevideo),Vaga,"Edgardo Madinabeytia; Federico Pizarro (57 Orlando Peloso) y Miguel Vidal; Carlos Arredondo, Enrique Brunetti (53 José Sanez) y Luis Bellatti; Manuel Iñigo, Norberto Méndez (53 Juan A Chena), Oscar Rossi, Julio Marcarián y Alberto Violi.","García; Parada y Rodríguez (46 Etchegoyen); Pedro Cubilla, José Traverso y Zas; Luis Campero, Omar Abreo, Tydeo López Piñeiro, Rubén Goncalvez y Labrucherie (46 De Britos).",foto,33 GOL Alberto Violi (HUR)</br>37 GOL Goncalves (LIV)</br>44 EXP Luis Bellatti (HUR)</br>52 GOL Goncalves (LIV)</br>55 GOL Alberto Violi (HUR)</br>86 GOL Abreu (LIV),45,90,0,0
21/06/1958,Spinetto,visitante,derrota,2,3,Nacional (Uruguay),2° fecha del Pentagonal Artigas 1958 (amistoso),XXX,Marino,"Edgardo Madinabeytia; Federico Pizarro y Miguel Vidal; Carlos Arredondo, Enrique Brunetti (José Sanez) y Jorge Benegas (Carlos Grudiña); Manuel Iñigo, Norberto Méndez, Oscar Rossi (Alberto Flamini), Julio Marcarián (Juan A Chena) y Alberto Violi.","Calcagno; Pini y Caleffi; Salaberriborda, Moreno y Bagdasarian; Vázquez, Collazo, Vidal, Dorado y Corrales.",foto,14 GOL Collazo (NAC)</br>30 GOL Vidal (NAC)</br>38 EXP Norberto Méndez (HUR)</br>82 GOL Vidal (NAC)</br>89 GOL Juan A Chena (HUR)</br>90+3 GOL Alberto Violi (HUR),45,90,0,0
22/06/1958,Spinetto,neutral,victoria,3,1,Sud América (Uruguay),3° fecha del Pentagonal Artigas 1958 (amistoso),Belvedere (Montevideo),Yáñez,"Edgardo Madinabeytia; Orlando Peloso y Miguel Vidal; Carlos Arredondo, Enrique Brunetti y Jorge Benegas; Manuel Iñigo, Norberto Méndez, Alberto Flamini, Julio Marcarián y Alberto Violi.","Joaquín De Gouveia; Bais y Alcides Silveira; Domingo Balbuena, Néstor Carballo y Aguerrebere; Villalba, Montoli, Solari, Mario Méndez y Américo Crescio.",foto,7 GOL Julio Marcarián (HUR)</br>28 GOL Julio Marcarián (HUR)</br>32 GOL Julio Marcarián (HUR)</br>38 GOL M Méndez (SAM),45,90,0,0
29/06/1958,Spinetto,visitante,derrota,1,3,Newell's Old Boys (Rosario),11° fecha de la Copa Suecia 1958,Parque Independencia (Rosario),Ángel Coerezza,"Edgardo Madinabeytia; Federico Pizarro y Miguel Vidal; Carlos Arredondo, José Sanez y Jorge Benegas; Manuel Iñigo, Norberto Méndez, Oscar Rossi, Alberto Flamini y Alberto Violi.","Vladimiro Tarnawsky; David Bianchini y José Echeverría; Rubén Galván, Jorge Griffa y Ángel Echeverría; Luis Pereyra, Rubén Merighi, José Tagle, Nicolás Di Lonardo y Jacinto Merayo.",foto,25 GOL Jacinto Merayo (NOB)</br>68 GOL Luis Pereyra (NOB) de tiro libre</br>70 GOL Manuel Iñigo (HUR) -asistencia de Oscar Rossi (HUR)-</br>78 GOL Luis Pereyra (NOB) con fuerte disparo que pegó en Sanez,45,90,0,0
02/07/1958,Spinetto,local,empate,1,1,Tigre,10° fecha de la Copa Suecia 1958,El Palacio,Harry Davis,"Luis Mazza; Federico Pizarro y Miguel Vidal; Carlos Arredondo, José Sanez y Jorge Benegas; Manuel Iñigo, Norberto Méndez, Oscar Rossi, Julio Marcarián y Alberto Violi.","Tito Álvarez Vega; Marcelino Danelutti y Carlos Guastavino; Guillermo Leguía, Jorge Ruiz y Norberto Ravecca; Daniel Álvarez, Horacio Di Loreto, Héctor Molina, Omar García y Humberto Franchi.",foto,25 GOL Oscar Rossi (HUR) -remate bajo y cruzado tras rebote-</br>87 GOL Jorge Ruiz (TIG) -patea tras fallido del arquero en tiro libre-,45,90,0,0
05/07/1958,Spinetto,neutral,victoria,3,2,Rampla Juniors (Uruguay),4° fecha del Pentagonal Artigas 1958 (amistoso),Centenario (Montevideo),Vaga,"Edgardo Madinabeytia; Luis Julio y Oscar Villano (46 José Sanez); Carlos Arredondo, Enrique Brunetti y González; Manuel Iñigo, Norberto Méndez (46 Juan A Chena), Oscar Rossi, Julio Marcarián y Alberto Violi.","Rodríguez; Blanco y Brazzionis; Velázquez, Castillo y Peña; Pérez, Berrade, Pedersen, Kullys (46 Rey) y Roque.",foto,30 GOL Pedersen -penal- (RJU)</br>37 GOL Oscar Rossi (HUR)</br>48 GOL Oscar Rossi (HUR)</br>60 GOL Juan A Chena (HUR)</br>72 GOL Roque -penal- (RJU),45,90,0,0
06/07/1958,Spinetto,local,derrota,0,2,Argentinos Juniors,4° fecha del Campeonato 1958,El Palacio,Nai Foino,"Edgardo Madinabeytia; Federico Pizarro y Miguel Vidal; Carlos Arredondo, Enrique Brunetti y Jorge Benegas; Manuel Iñigo, Oscar Rossi, Juan A Chena, Julio Marcarián y Alberto Violi.","Spilinga; Mascarello y Román; Martín, Pederzoli y Orlando Nappe; Carbone, Pando, Trigili, Callá y Sciarra.",foto,39 GOL Sciarra (AJU)</br>89 GOL Sciarra (AJU),45,90,0,0
13/07/1958,Spinetto,local,empate,1,1,River Plate,5° fecha del Campeonato 1958,El Palacio,Ventre,"Edgardo Madinabeytia; Federico Pizarro y Miguel Vidal; Carlos Arredondo, Enrique Brunetti y Jorge Benegas; Osvaldo Crosta, Norberto Méndez, Oscar Rossi, Pedro Medina y Julio Marcarián.","Ovejero; Malazzo, Vairo y Nuín; Magri y Urriolabeitia; Rodolfo Micheli, Zarich, Norberto Menéndez, Rodríguez y Villagarcía.",foto,4 GOL Villagarcía (RPL)</br>61 GOL Jorge Benegas (HUR),45,90,0,0
17/07/1958,Spinetto,visitante,victoria,1,0,Rosario Central,6° fecha del Campeonato 1958,Arroyito (Rosario),Spinetto,"Edgardo Madinabeytia; Federico Pizarro y Miguel Vidal; Carlos Arredondo, Enrique Brunetti y Jorge Benegas; Osvaldo Crosta, Norberto Méndez, Oscar Rossi, Julio Marcarián y Jorge Diz.","Bertoldi; Lombardi y Cardoso; Álvarez, Minni y La Rosa; Sánchez, Rivero, Juárez, Castro y Giménez.",foto,36 GOL Julio Marcarián (HUR),45,90,0,0
27/07/1958,Spinetto,local,victoria,5,0,Central Córdoba (Rosario),7° fecha del Campeonato 1958,El Palacio,Padrón,"Edgardo Madinabeytia; Federico Pizarro y Miguel Vidal; Carlos Arredondo, Enrique Brunetti y Oscar Villano; Manuel Iñigo, Osvaldo Crosta, Oscar Rossi, Julio Marcarián y Jorge Diz.","Palminteri; Álvarez y Rivoiro; Valenti, Villagra y Fruttero; Echenique, López, Cecchini, Vizzo y Delogú.",foto,5 GOL Osvaldo Crosta (HUR)</br>7 GOL Julio Marcarián (HUR)</br>11 GOL Jorge Diz (HUR)</br>49 GOL Julio Marcarián (HUR)</br>74 GOL Julio Marcarián (HUR),45,90,0,0
02/08/1958,Spinetto,local,victoria,5,1,Liverpool (Uruguay),Amistoso 1958 (Beneficio de inundados),Gasómetro,Coerezza,"Edgardo Madinabeytia (Rodolfo Oviedo); Orlando Peloso y Miguel Vidal; Carlos Arredondo, Enrique Brunetti y Oscar Villano; Manuel Iñigo, Norberto Méndez (Osvaldo Crosta), Oscar Rossi (Horacio Onzari), Julio Marcarián y Jorge Diz.","Levi (Pintado); Parada y Rodríguez (Vilches); Pedro Cubilla, González y Etchegoyen (Zas); Campero, De Britos, Gonçalves, Abreo y Negro.",foto,20 GOL Oscar Rossi (HUR)</br>22 GOL Jorge Diz (HUR)</br>40 GOL Parada (LIV) -penal-</br>44 GOL Oscar Rossi (HUR)</br>61 GOL Enrique Brunetti (HUR)</br>62 GOL Julio Marcarián (HUR),45,90,0,0
10/08/1958,Spinetto,visitante,derrota,1,4,Racing Club,8° fecha del Campeonato 1958,El Cilindro,Coerezza,"Edgardo Madinabeytia; Federico Pizarro y Miguel Vidal; Carlos Arredondo, José Sanez y Oscar Villano; Manuel Iñigo, Osvaldo Crosta, Oscar Rossi, Julio Marcarián y Jorge Diz.","Negri; Pedro Dellacha y Murúa; De Vicente, Vladislao Cap y Gianella; Corbatta, Juan J Pizzuti, Manfredini, Sosa y Belén.",foto,30 GOL Sosa (RAC)</br>52 GOL Manfredini (RAC)</br>65 GOL Juan J Pizzuti (RAC)</br>84 GOL Osvaldo Crosta (HUR)</br>89 GOL Corbatta (RAC),45,90,0,0
12/08/1958,Spinetto,local,derrota,3,6,Boca Juniors,12° fecha de la Copa Suecia 1958,El Palacio,Francisco Lamolina,"Rodolfo Oviedo; Orlando Peloso y Juan M Filgueiras; Carlos Arredondo, Enrique Brunetti y Jorge Benegas; Osvaldo Crosta, Norberto Méndez, Horacio Onzari, Julio Marcarián y Alberto Violi.","Osvaldo Ayala; Juan A Fiaño y Sergio De Gioia; Héctor García, Antonio Rattín y José Poi; Ricardo Scialino, Javier Ambrois, José Borello, Juan C Rodríguez y Raúl Pérez.",foto,26 GOL Javier Ambrois (BJU) con tiro libre de 30 mts</br>27 GOL Horacio Onzari (HUR) tras peloteo en el área</br>40 GOL Javier Ambrois (BJU) -asistencia de Juan C Rodríguez (BJU)-</br>44 GOL Raúl Pérez (BJU) entró a la carrera -asistencia de José Borello (BJU)-</br>55 GOL Julio Marcarián (HUR) con toque suave junto a un palo</br>68 GOL José Borello (BJU) -asistencia de Juan C Rodríguez (BJU)-</br>72 GOL Javier Ambrois (BJU) -desvió en Filgueiras y se metió-</br>75 GOL Orlando Peloso (HUR) de penal</br>81 GOL Javier Ambrois (BJU) de tiro libre,45,90,0,0
17/08/1959,Spinetto,local,victoria,2,1,Gimnasia y Esgrima (La Plata),9° fecha del Campeonato 1958,El Palacio,Spinetto,"Edgardo Madinabeytia; Federico Pizarro y Miguel Vidal; Carlos Arredondo, Enrique Brunetti y Jorge Benegas; Manuel Iñigo, Norberto Méndez, Oscar Rossi, Horacio Onzari y Julio Marcarián.","Gerónimo; Ambrosi y Galeano; Marinovich, Pegnotti y Smargiassi; Berni, Baiocco, Eduardo V Domínguez, Bayo y Cabrera.",foto,4 GOL Norberto Méndez (HUR)</br>31 GOL Manuel Iñigo (HUR)</br>34 GOL Baiocco (GLP),45,90,0,0
27/08/1958,Spinetto,visitante,derrota,0,5,Racing Club,13° fecha de la Copa Suecia 1958,El Cilindro,Erwin Hiegger,"Edgardo Madinabeytia; Federico Pizarro y Miguel Vidal; Carlos Arredondo, Enrique Brunetti y Oscar Villano; Osvaldo Crosta, Norberto Méndez, Oscar Rossi, Julio Marcarián y Alberto Violi.","Osvaldo Negri; Pedro Dellacha y Juan C Murúa; Néstor De Vicente, Vladislao Cap y Julio Gianella; Oreste Corbatta, Juan J Pizzuti, Pedro Manfredini, Rubén Sosa y Raúl Belén.",foto,10 GOL Juan J Pizzuti (RAC) -entró tras pegar en un poste-</br>14 GOL Rubén Sosa (RAC) -tomó rebote tras tiro libre-</br>28 GOL Raúl Belén (RAC) -tras dejar en camino a un defensor-</br>29 GOL Pedro Manfredini (RAC) -asistencia de Belén-</br>61 EXP Enrique Brunetti (HUR)</br>65 GOL Julio Gianella (RAC) -disparo de 25 mts.-</br>66 EXP Federico Pizarro (HUR),45,90,0,0
31/08/1958,Spinetto,visitante,empate,2,2,Lanús,10° fecha del Campeonato 1958,Lanús,Praddaude,"Edgardo Madinabeytia; Orlando Peloso y Miguel Vidal; Fernando Gianserra, José Sanez y Carlos Arredondo; Osvaldo Crosta, Norberto Méndez, Oscar Rossi, Horacio Onzari y Julio Marcarián.","Cantera; Correa y Toledo; Daponte, Guidi y Ramos Delgado; Carranza, Navales, Gómez, Rojas y Di Stéfano.",foto,30 GOL Oscar Rossi (HUR)</br>82 GOL Julio Marcarián (HUR)</br>85 GOL Navales (LAN)</br>88 GOL Navales (LAN),45,90,0,0
07/09/1958,Spinetto,local,victoria,5,0,Vélez Sarsfield,11° fecha del Campeonato 1958,El Palacio,Padrón,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Carlos Arredondo, José Sanez y Jorge Benegas; Manuel Iñigo, Norberto Méndez, Oscar Rossi, Horacio Onzari y Julio Marcarián.","Marapodi; Allegri y González; Ávalos, Cielinski y García Fierro; Tignanelli, Bonnano, Sánchez, López Espinosa y Manzi.",foto,14 GOL Orlando Peloso (HUR)</br>32 GOL Oscar Rossi (HUR)</br>50 GOL Julio Marcarián (HUR)</br>73 GOL Orlando Peloso (HUR) -penal-</br>88 GOL Oscar Rossi (HUR),45,90,0,0
17/09/1958,Spinetto,visitante,derrota,1,3,San Lorenzo de Almagro,12° fecha del Campeonato 1958,Gasómetro,Davies,"Edgardo Madinabeytia; Orlando Peloso y Juan M Filgueiras; Carlos Arredondo, José Sanez y Jorge Benegas; Manuel Iñigo, Alberto Flamini, Oscar Rossi, Horacio Onzari y Julio Marcarián.","Carrillo; Páez y David Iñigo; Castillo, Ferro y Montero; Boggio, Herrera, Lallana, Sanfilippo y Cigna.",foto,49 GOL Jose Sanfilippo (SLA) -penal-</br>60 GOL Cigna (SLA)</br>81 GOL Boggio (SLA)</br>87 GOL Orlando Peloso (HUR) -penal-,45,90,0,0
21/09/1958,Spinetto,local,victoria,4,0,Newell's Old Boys (Rosario),13° fecha del Campeonato 1958,El Palacio,Nai Foino,"Edgardo Madinabeytia; Federico Pizarro y Juan M Filgueiras; Fernando Gianserra, José Sanez y Jorge Benegas; Manuel Iñigo, Norberto Méndez, Oscar Rossi, Horacio Onzari y Julio Marcarián.","Tarnawsky; Griffa y Echeverría; D'Ambrosio, Pilán y Sacchi; Pereyra, Merighi, Barrionuevo, Di Lonardo y Urquiza.",foto,14 GOL Horacio Onzari (HUR)</br>27 GOL Oscar Rossi (HUR)</br>44 GOL Jorge Benegas (HUR)</br>50 GOL Horacio Onzari (HUR),45,90,0,0
28/09/1958,Spinetto,visitante,derrota,1,3,Atlanta,14° fecha del Campeonato 1958,Villa Crespo,Turner,"Edgardo Madinabeytia; Federico Pizarro y Juan M Filgueiras; Fernando Gianserra, José Sanez y Jorge Benegas; Manuel Iñigo, Norberto Méndez, Oscar Rossi, Horacio Onzari y Julio Marcarián.","Rocha; Clariá y Etchegaray; Desanzo, Griguol y Betinotti; Alberto Dezorzi, Osvaldo Güenzatti, Calvanese, Zubeldía y Ruggiero.",foto,31 GOL Ruggiero (ATL) -penal-</br>55 EXP Julio Marcarián (HUR)</br>62 GOL Ruggiero (ATL)</br>51 GOL Desanzo (ATL)</br>76 GOL Oscar Rossi (HUR) -penal-,45,90,0,0
05/10/1958,Spinetto,local,victoria,3,1,Independiente,15° fecha del Campeonato 1958,Gasómetro,Coerezza,"Edgardo Madinabeytia; Federico Pizarro y Juan M Filgueiras; Fernando Gianserra, José Sanez y Jorge Benegas; Manuel Iñigo, Norberto Méndez, Oscar Rossi, Horacio Onzari y Alberto Violi.","Julio Cozzi; Mousegne y Juan A Bendazzi; Britos, Rodríguez y Varacka; Raffo, Bonelli, Blanco, Nakwacki y Cruz.",foto,23 GOL Horacio Onzari (HUR)</br>33 GOL Nakwacki (IND)</br>60 GOL Horacio Onzari (HUR)</br>67 GOL Horacio Onzari (HUR),45,90,0,0
12/10/1958,Spinetto,local,derrota,0,1,Estudiantes (La Plata),16° fecha del Campeonato 1958,Gasómetro,Padrón,"Edgardo Madinabeytia; Federico Pizarro y Juan M Filgueiras; Fernando Gianserra, José Sanez y Jorge Benegas; Manuel Iñigo, Norberto Méndez, Oscar Rossi, Horacio Onzari y Alberto Violi.","Castro; Silvero y Fernández; Polischuk, Zapa y Mieres; Rodríguez, Bracamonte, Ricardo Infante, Antonio y Ruggeri.",foto,32 GOL Ricardo Infante (ELP),45,90,0,0
19/10/1958,Spinetto,visitante,empate,2,2,Boca Juniors,17° fecha del Campeonato 1958,La Bombonera,Spinetto,"Edgardo Madinabeytia; Federico Pizarro y Juan M Filgueiras; Fernando Gianserra, José Sanez y Jorge Benegas; Horacio Onzari, Norberto Méndez, Oscar Rossi, Alberto Flamini y Jorge Diz.","Giambartolomei; Cardoso y De Gioia; García, Rattín y Poi; Nardiello, Ambrois, Mansilla, Juan J Rodríguez y Juan C Rodríguez.",foto,3 GOL Alberto Flamini (HUR)</br>13 GOL Ambrois (BJU)</br>24 GOL García (HUR) -en contra-</br>37 GOL Juan J Rodríguez (BJU),45,90,0,0
22/10/1958,Spinetto,local,victoria,1,0,Tigre,18° fecha del Campeonato 1958,El Palacio,Davies,"Edgardo Madinabeytia; Federico Pizarro y Juan M Filgueiras; Fernando Gianserra, José Sanez y Jorge Benegas; Horacio Onzari, Norberto Méndez, Oscar Rossi, Alberto Flamini y Jorge Diz.","Álvarez Vega; Rosso y Mareque; Palomo, Jorge Ruiz y Chan; Gómez, Di Loreto, García, Druziuk y Franchi.",foto,59 GOL Norberto Méndez (HUR),45,90,0,0
26/10/1958,Spinetto,visitante,derrota,0,3,Argentinos Juniors,19° fecha del Campeonato 1958,Boyacá,Miranda,"Edgardo Madinabeytia; Federico Pizarro y Juan M Filgueiras; Fernando Gianserra, José Sanez y Jorge Benegas; Manuel Iñigo, Juan A Chena, Oscar Rossi, Horacio Onzari y Jorge Diz.","Madeira; Mascarello y Torres; Di Stéfano, José Fantín y Orlando Nappe; Carbone, Pando, Peduto, Callá y Tedeschi.",foto,23 GOL Pando (AJU)</br>66 GOL Pando (AJU)</br>69 GOL Peduto (AJU),45,90,0,0
02/11/1958,Spinetto,visitante,victoria,0,0,River Plate,20° fecha del Campeonato 1958,Caballito,-,-,-,foto,River Plate no se presenta - Huracán gana los puntos.,0,0,0,0
07/11/1958,Spinetto,local,derrota,0,1,Rosario Central,21° fecha del Campeonato 1958,El Palacio,Lamolina,"Luis Mazza; Federico Pizarro y Miguel Vidal; Reinaldo Molina, José Sanez y Oscar Villano; Manuel Iñigo, Norberto Méndez, Miguel Pezzi, Horacio Onzari y Julio Marcarián.","Bertoldi; Lombardi y Cardoso; Álvarez, Minni y La Rosa; Camilo, Sánchez, Juárez, Rivero y Giménez.",foto,10 GOL Juárez (RCE),45,90,0,0
11/11/1958,Spinetto,visitante,derrota,0,1,Central Córdoba (Rosario),22° fecha del Campeonato 1958,Parque Independencia (Rosario),Pincirolli,"Luis Mazza; Federico Pizarro y Juan M Filgueiras; Reinaldo Molina, José Sanez y Oscar Villano; Manuel Iñigo, Norberto Méndez, Miguel Pezzi, Julio Marcarián y Feliciano Grande.","Palminteri; Álvarez y Rivoiro; Valenti, Villagra y Fruttero; Cecchini, López, Federico, Bertral y Delogú.",foto,36 GOL Federico (CCR),45,90,0,0
16/11/1958,Spinetto,local,derrota,2,4,Racing Club,23° fecha del Campeonato 1958,El Palacio,Turner,"Luis Mazza; Federico Pizarro y Juan M Filgueiras; Reinaldo Molina, José Sanez y Oscar Villano; Jorge Defilpo, Osvaldo Crosta, Héctor Aramendi, Julio Marcarián y Feliciano Grande.","Negri; Pedro Dellacha y Murúa; Bono, Vladislao Cap y Gianella; Sande, Pizzuti, Manfredini, Sosa y Belén.",foto,26 GOL Osvaldo Crosta (HUR)</br>36 GOL Pizzuti (RAC) -penal-</br>43 GOL Sosa (RAC)</br>70 GOL Pizzuti (RAC)</br>72 GOL Pizzuti (RAC)</br>82 GOL Jorge Defilpo (HUR),45,90,0,0
19/11/1958,Spinetto,visitante,derrota,1,2,Gimnasia y Esgrima (La Plata),24° fecha del Campeonato 1958,El Bosque (La Plata),Coerezza,"Rodolfo Oviedo; Federico Pizarro y Juan M Filgueiras; Reinaldo Molina, José Sanez y Oscar Villano; Jorge Defilpo, Osvaldo Crosta, Héctor Aramendi, Julio Marcarián y Feliciano Grande.","Gerónimo; Lejona y Molina; Smargiassi, Marinovich y Pegnotti; Murúa, Carro, Maravilla, Bayo y Villegas.",foto,68 GOL Carrió (GLP)</br>75 GOL Bayo (GLP) -penal-</br>89 GOL Jorge Defilpo (HUR),45,90,0,0
23/11/1958,Spinetto,local,victoria,3,0,Lanús,25° fecha del Campeonato 1958,El Palacio,Davies,"Edgardo Madinabeytia; Luis Julio y Miguel Vidal; Reinaldo Molina, José Sanez y Jorge Benegas; Osvaldo Crosta, Norberto Méndez, Héctor Aramendi, Julio Marcarián y Feliciano Grande.","Celadilla; Pane y Bertulessi; Tezzotto, Saravia y Díaz; Polero, Navales, Cejas, Rojas y Rambert.",foto,13 GOL Osvaldo Crosta (HUR)</br>25 GOL Norberto Méndez (HUR)</br>84 GOL Héctor Aramendi (HUR),45,90,0,0
03/12/1958,Spinetto,visitante,derrota,0,1,Vélez Sarsfield,26° fecha del Campeonato 1958,Vélez Sarsfield,Lamolina,"Edgardo Madinabeytia; Federico Pizarro y Miguel Vidal; Reinaldo Molina, José Sanez y Jorge Benegas; Osvaldo Crosta, Norberto Méndez, Oscar Rossi, Julio Marcarián y Feliciano Grande.","Rodríguez; Allegri y García Fierro; Simeone, Cielinski y Bosich; Mosca, Avio, López Espinosa, Norberto Conde y Lezcano.",foto,33 GOL Lezcano (VSA)</br>88 GOL Federico Pizarro (HUR)</br>89 GOL Mosca (VSA),45,90,0,0
07/12/1958,Spinetto,local,derrota,2,4,San Lorenzo de Almagro,27° fecha del Campeonato 1958,El Palacio,Praddaude,"Edgardo Madinabeytia; Luis Julio y Miguel Vidal; Fernando Gianserra, Jorge Benegas y Oscar Villano; Osvaldo Crosta, Norberto Méndez, Oscar Rossi, Julio Marcarián y Feliciano Grande.","Carrillo; Castillo, Reynoso y David Iñigo; Boveri, Herrera y Ferro; Boggio, Ruiz, Sanfilippo y Cigna.",foto,2 GOL José Sanfilippo (SLA)</br>17 GOL José Sanfilippo (SLA)</br>34 GOL Herrera (SLA)</br>44 GOL Oscar Rossi (HUR)</br>47 GOL Norberto Méndez (HUR)</br>80 GOL Ruiz (SLA),45,90,0,0
